x (Molar Fraction),Molar Volume (cm³/mol),"Shear Velocity (vS, m/s)","Bulk Modulus (B, GPa)",Poisson's Ratio (σ),Density (g/cm³),"Hardness (H, GPa)"
0.047022741,45.31529336,4530.670919,105.1624663,0.267475076,3.188676659,8.388295714
0.038272144,42.90220129,4336.205321,115.3294842,0.270192855,3.791949678,9.728918602
0.049420965,44.37888631,4299.14535,119.3565953,0.244947115,3.422778424,11.26359568
0.035702608,44.10328435,4817.611782,123.8289113,0.28602234,3.491678914,11.05145945
0.02209333,46.76589338,4320.834014,124.467909,0.30128526,2.826026656,11.31856555
0.020332017,43.19578142,4342.985013,111.0218148,0.273168246,3.718554644,9.597100519
0.029237664,43.68838655,4424.323121,124.3191934,0.284273076,3.595403362,11.23787317
0.035496099,43.04895216,4655.238202,108.4427453,0.297955201,3.75526196,9.582501633
0.026385156,45.16153964,4510.02968,117.7953215,0.244057347,3.227115089,10.11686153
0.010714957,46.60962138,4290.639163,108.3949984,0.28427925,2.865094654,9.715971588
0.012117437,44.67633685,4689.956747,107.7696403,0.259293174,3.348415787,9.473557305
0.037026516,43.59740977,4446.788303,100.8208177,0.294633501,3.618147559,8.692422624
0.021517364,45.1633043,4689.793983,119.9883892,0.284992537,3.226673925,11.54271792
0.048579066,45.82175031,4839.807808,122.2958937,0.299180724,3.062062422,11.83359587
0.046521659,45.36120497,4282.700873,103.3153208,0.280853133,3.177198758,9.371252547
0.030735985,45.13267511,4775.452353,97.63541904,0.269845317,3.234331223,8.106950444
0.021423185,46.2072555,4476.851652,103.7109956,0.28741439,2.965686124,8.727611848
0.044752044,45.18922641,4548.22857,103.3685101,0.296008115,3.220193398,8.571872381
0.025615058,45.61961211,4363.756378,122.3327496,0.282361667,3.112596974,11.41675668
0.012869414,45.30119404,4312.044523,113.5429946,0.295425605,3.192201491,9.878048749
0.024665508,44.4438004,4435.35273,106.1377367,0.30061741,3.406549901,8.287440496
0.039288995,45.54344893,4291.308077,117.5271715,0.291468377,3.131637767,10.62404318
0.025127854,44.19218226,4474.528143,102.3794163,0.279962457,3.469454434,8.419345136
0.017352516,43.83248144,4604.001464,102.3058042,0.255633132,3.55937964,8.250219684
0.026852035,43.33831839,4516.94154,120.1070344,0.294172617,3.682920403,10.6941899
0.0386986,44.64205589,4391.968295,120.425736,0.278249206,3.356986027,10.30142822
0.04848234,46.74083229,4765.348348,114.6566012,0.268221807,2.832291928,10.22375073
0.024658461,45.19517982,4745.463951,121.7957831,0.302822451,3.218705046,11.68901747
0.034991816,44.90841717,4589.901157,118.4183523,0.274613236,3.290395708,10.36944877
0.014476785,45.13983369,4378.038412,99.93864381,0.255694573,3.232541577,8.673311153
0.030206628,45.76284976,4603.407306,117.1256761,0.251865488,3.07678756,10.939188
0.037260109,46.32992413,4796.512504,124.2357061,0.277775341,2.935018967,11.01535008
0.039552202,44.30749311,4768.580511,113.9956848,0.246542321,3.440626723,10.12366228
0.011639129,45.01225023,4473.726512,118.2809168,0.267457053,3.264437442,10.84118494
0.01683073,46.22029166,4331.329275,112.7614347,0.246767463,2.962427085,9.816391573
0.047869349,43.55480494,4536.493213,121.1185553,0.294654736,3.628798766,11.21169734
0.025829793,43.08896266,4620.669368,107.5439087,0.302369507,3.745259334,9.88167668
0.027055934,43.87894133,4652.08309,121.9660608,0.275125559,3.547764667,11.44911252
0.021408232,45.93193039,4189.470961,116.131783,0.305982026,3.034517402,11.22711453
0.041215045,43.21116675,4477.933019,111.4547047,0.295723699,3.714708313,9.909864403
0.037470712,46.44090761,4674.257424,104.0196416,0.297915291,2.907273098,8.185050112
0.034000822,43.09657967,4794.637693,106.6606022,0.288527182,3.743355083,8.814121663
0.034936238,42.86916526,4657.941902,101.4432661,0.268499818,3.800208686,8.389260548
0.020671782,43.51062424,4804.82721,112.1636675,0.246315131,3.63984394,9.263518831
0.024379646,45.561817,4614.53553,102.9292366,0.293352877,3.127045749,9.147908419
0.029327235,46.18116967,4240.796373,123.6511412,0.284410786,2.972207582,11.35827508
0.037716356,44.32609732,4329.742135,116.0076063,0.255128497,3.43597567,10.32380344
0.03889494,45.02074659,4557.380398,107.3952465,0.27962055,3.262313351,9.474211037
0.040258044,44.41212746,4402.855604,103.4356669,0.29443092,3.414468135,8.917195521
0.033855744,43.92868578,4507.346409,106.3526692,0.250007352,3.535328556,8.692960067
0.019147071,44.60791584,4587.172942,120.0861761,0.291058466,3.365521039,10.57474065
0.049255333,43.53852883,4337.808813,105.3109441,0.280431861,3.632867792,8.403042891
0.016076108,46.23747395,4628.636008,113.4240014,0.304216055,2.958131513,10.57366805
0.03490188,43.58119958,4285.493212,98.88829989,0.293902554,3.622200106,8.355492048
0.044518385,44.25084945,4288.847756,121.2163241,0.302065782,3.454787637,10.53855816
0.027674148,46.21324265,4372.42632,108.3171658,0.269249009,2.964189338,9.427724987
0.038653014,46.54682993,4392.311858,119.1894827,0.277484826,2.880792517,10.80647853
0.038976894,45.65017601,4629.919846,123.4438795,0.283078344,3.104955997,10.99155364
0.042268312,46.5176286,4321.935967,124.8843172,0.276699702,2.888092851,11.20210809
0.01470229,43.69153994,4792.88199,118.2929019,0.280581582,3.594615015,11.41685541
0.020261202,45.01635027,4826.802633,108.4587047,0.271558726,3.263412431,8.949462615
0.044380119,44.72338303,4278.03287,110.7848414,0.257852271,3.336654243,9.252317179
0.025914224,44.3579157,4312.444027,114.0903413,0.273504425,3.428021076,10.95812261
0.016991251,46.53655967,4561.119899,104.6763454,0.264096824,2.883360082,8.524407113
0.018524188,46.35207808,4620.354562,106.9742033,0.24676742,2.929480481,8.285277865
0.028708825,43.22451095,4855.143282,115.7617028,0.283934638,3.711372262,9.990953518
0.034536074,45.39398971,4906.556138,120.672774,0.301679422,3.169002573,11.24843738
0.016650213,44.37803665,4817.305823,109.0183091,0.281978276,3.422990838,9.022195622
0.018541714,42.87492004,4510.225513,104.9081348,0.259993234,3.798769989,8.589334171
0.049360527,43.27933854,4266.867985,105.7929151,0.247550618,3.697665364,8.66827488
0.011171978,44.43578647,4771.393499,112.3606485,0.301817446,3.408553382,10.08801211
0.03688238,45.86311253,4514.5494,108.3850089,0.246731695,3.051721868,9.034822394
0.036379602,46.27886829,4357.263754,120.1538491,0.274280178,2.947782929,10.86718061
0.020052307,44.39114353,4711.83924,107.6040658,0.277895688,3.419714118,9.288557365
0.021725909,46.52797186,4825.751971,126.9569965,0.26912638,2.885507035,11.7020561
0.036035095,45.84361311,4785.256772,106.9009084,0.244745459,3.056596722,8.631498452
0.038558318,43.56013779,4663.139022,118.7296733,0.285538854,3.627465553,10.3576078
0.034858577,45.01555919,4756.644093,103.7692515,0.298643561,3.263610202,9.317623079
0.029178199,46.21286494,4444.796279,109.3248704,0.296984147,2.964283764,9.790337536
0.027249355,45.22207326,4612.593048,110.1629594,0.304058887,3.211981685,10.05338636
0.033557441,43.69237316,4448.438799,105.6193458,0.25979932,3.59440671,8.86482561
0.035049793,44.32189446,4711.63596,115.8555066,0.284497668,3.437026386,10.29578683
0.012934563,46.74244371,4853.050279,126.9012303,0.265514671,2.831889071,11.38847324
0.025715804,44.5034989,4355.01696,118.1145965,0.287594365,3.391625274,10.57600273
0.022625329,45.20366615,4843.217152,113.8454501,0.303340312,3.216583464,10.37279738
0.038890677,43.40227562,4803.561445,101.3050064,0.293331353,3.666931095,8.710119248
0.033892495,45.79572706,4944.444706,119.793478,0.24847789,3.068568234,11.55596073
0.02659991,44.78805478,4617.465552,124.8849743,0.288149591,3.320486306,10.92503223
0.028289217,43.59225408,4587.570661,110.1844187,0.284226846,3.61943648,8.8696852
0.027515995,44.84458019,4431.56413,102.7520349,0.27879886,3.306354952,8.508725404
0.027084498,46.14129789,4655.059502,114.5442215,0.269117476,2.982175527,10.73086817
0.047549996,45.64624199,4661.256085,113.6515896,0.28192272,3.105939502,9.904611642
0.017604306,45.06746265,4335.519018,107.5517102,0.248895781,3.250634337,9.671370407
0.035336034,44.69209134,4619.94599,107.3153369,0.261791085,3.344477166,8.650125097
0.035137058,42.99320489,4500.795968,99.82658131,0.249850682,3.769198778,8.49914923
0.034910136,46.51202142,4363.266153,103.2473791,0.284625845,2.889494645,8.015190439
0.020759736,45.70859746,4227.911576,118.2869581,0.274500975,3.090350636,10.31823865
0.047914263,46.49064033,4606.919362,102.7358859,0.306105037,2.894839916,8.786814056
0.027558857,42.92340364,4465.18566,114.5203006,0.257792556,3.78664909,10.44875391
0.033256996,45.69062678,4568.034711,97.79844946,0.283230324,3.094843305,8.194912856
0.011643295,45.81661673,4325.345946,121.4952777,0.248233101,3.063345818,11.18947148
0.020342291,43.08167217,4571.38998,123.2024533,0.299160972,3.747081959,11.21656406
0.0243497,45.5462018,4657.151205,117.2729305,0.257447621,3.130949551,10.67259961
0.036840519,44.22106135,4488.144711,115.5765876,0.289147566,3.462234661,11.20551066
0.027310859,44.8051184,4658.89615,116.3577898,0.260842005,3.316220399,10.98744318
0.043062043,45.67712941,4751.12166,114.5965507,0.297845273,3.098217647,9.841855883
0.01998672,44.11281822,4343.578657,115.1930831,0.247088869,3.489295445,10.45673638
0.017892559,46.54000457,4783.384148,117.9110951,0.276635778,2.882498859,11.13490236
0.047532193,43.96207875,4442.837803,118.8250802,0.294811526,3.526980312,10.87212215
0.044962871,44.40546895,4289.692932,108.3351959,0.291406582,3.416132763,9.348284854
0.036544989,44.46243689,4960.631179,115.4638742,0.245429771,3.401890778,9.598230431
0.03389717,43.14272312,4340.690161,103.4261884,0.25620415,3.731819221,8.190473855
0.01639653,44.42317877,4663.60032,119.629127,0.277306239,3.411705307,10.51836393
0.048008448,43.77658526,4384.873142,120.4026017,0.265068077,3.573353685,10.37669497
0.041468921,44.69856537,4371.179692,101.9715537,0.298773856,3.342858657,8.941267802
0.010396428,44.74404857,4418.368121,101.9403577,0.275775173,3.331487857,8.241620544
0.048898456,43.10011737,4778.609609,110.3635149,0.287778698,3.742470658,9.57102335
0.01478377,45.9137447,4747.744815,108.5412915,0.255554977,3.039063825,9.403229371
0.021566013,44.01510175,4539.135424,111.3722958,0.248906558,3.513724562,9.52777843
0.040477375,43.90488176,4394.830218,106.9868803,0.273763817,3.54127956,8.825745477
0.043086326,43.42162183,4569.710427,111.4834034,0.245464612,3.662094543,9.255902159
0.027120774,44.6100036,4412.205625,113.0689172,0.248317852,3.364999099,9.346223603
0.034611921,43.61383227,4429.955447,106.9229128,0.259890641,3.614041934,8.649276819
0.033350911,46.56580471,4824.25147,105.6542022,0.251919009,2.876048823,9.071964424
0.014846218,43.52445939,4901.727539,119.5504941,0.247892457,3.636385153,10.14630127
0.013005511,45.3767209,4627.290906,113.8203741,0.251165516,3.173319776,9.77231253
0.020251695,43.77886597,4481.108579,123.6346296,0.256836523,3.572783508,11.14417017
0.03232927,43.24357555,4686.735243,113.7219155,0.249960625,3.706606113,9.547090094
0.046077608,45.37086418,4499.321726,112.1010672,0.284397707,3.174783956,9.402076435
0.023331994,46.2839795,4684.501638,112.0484308,0.258535959,2.946505125,10.24956244
0.019183926,46.66242717,4619.686577,113.2317191,0.264892286,2.851893207,9.639662028
0.029368526,43.39427727,4350.566646,115.3134362,0.287540648,3.668930683,10.09736938
0.012189799,45.5449363,4544.660614,113.7768543,0.286016467,3.131265926,10.53629957
0.031507685,42.91981159,4311.90536,105.8924064,0.261283945,3.787547102,9.320168744
0.033150259,45.29038497,4429.744137,114.2169995,0.302286103,3.194903757,10.07867945
0.039898838,44.71019929,4799.310889,124.6196938,0.291114954,3.339950178,11.80715936
0.037740393,44.4990933,4510.294891,126.2639479,0.246370994,3.392726674,11.48738935
0.03441452,45.70761485,4874.285776,111.8151832,0.290576852,3.090596287,9.900546331
0.049685426,45.39150857,4746.939305,107.4762287,0.262744076,3.169622858,9.067093341
0.024957549,45.58340249,4261.41102,100.7413232,0.254041534,3.121649377,7.984224731
0.02051697,45.523142,4989.241587,106.6169166,0.254455755,3.136714499,9.477696884
0.021666503,45.74260822,4481.528697,101.4393059,0.275163128,3.081847945,8.589027631
0.010278085,44.41107049,4485.042957,122.8963798,0.255907231,3.414732377,11.53142316
0.046931441,45.45191035,4527.714345,109.1167185,0.288768614,3.154522412,9.458757563
0.012453985,46.32485019,4573.216617,118.1648032,0.265580906,2.936287452,11.40513973
0.010368036,45.63220457,4782.208369,120.8943076,0.287347512,3.109448858,10.7319778
0.022630926,42.92546238,4785.540825,111.1141015,0.301569296,3.786134405,10.50574492
0.040612652,45.6656871,4310.273209,109.3168079,0.302620394,3.101078226,8.791847715
0.035832895,44.6693175,4741.525504,110.0819868,0.246245908,3.350170624,9.509017051
0.033845706,45.02653431,4699.619368,115.7691807,0.280499746,3.260866422,10.28046303
0.0296125,42.84296345,4435.652943,113.9983384,0.260405261,3.806759137,10.49648396
0.035941366,42.90737192,4199.522968,112.4818767,0.301035355,3.790657019,9.434694689
0.037515429,46.43097813,4635.107673,97.9503856,0.281967398,2.909755468,8.247754475
0.030074781,42.86991089,4651.432907,101.386717,0.290831269,3.800022276,8.470659695
0.020581851,46.5508086,4464.96135,97.41017576,0.258570243,2.87979785,8.384253849
0.028198275,45.96677195,4763.643535,117.4966908,0.283561551,3.025807013,10.41433729
0.027186273,43.15859402,4295.736212,122.21092,0.297458349,3.727851495,11.4934965
0.042155388,43.82921979,4446.018052,108.5365232,0.293375147,3.560195052,9.383220862
0.014817894,43.8071838,4642.024725,106.9077516,0.299423775,3.56570405,8.783772169
0.04531346,43.96891856,4798.174803,124.5399261,0.29583667,3.525270359,11.35195664
0.027445061,46.48615961,4521.136614,113.002789,0.278752293,2.895960098,10.35400642
0.044838765,46.58751871,4723.561214,106.1490381,0.268101391,2.870620322,8.676012428
0.018698117,44.90081567,4175.504989,116.455502,0.272868752,3.292296082,10.78311701
0.020571051,44.73747214,4790.894045,104.9747992,0.293026259,3.333131964,9.672007131
0.034415755,44.07605842,4699.342659,99.8964427,0.275407768,3.498485394,8.570177482
0.011584753,46.33950065,4540.46307,107.1337139,0.285841697,2.932624838,9.379066032
0.025905399,44.14710145,4392.131257,100.8655537,0.26833139,3.480724638,8.619401352
0.012923262,43.52776144,4539.43223,123.5941668,0.289441561,3.635559639,11.30461375
0.034685799,45.51165459,4695.555798,104.1786336,0.2572906,3.139586353,8.70971429
0.042873238,43.33435872,4785.925712,119.2365216,0.291304185,3.683910321,10.32242014
0.045093574,45.30119876,4761.175259,108.2139086,0.277232072,3.192200311,9.990035261
0.017186049,45.61352893,4236.182488,122.6161306,0.253666578,3.114117767,10.74213455
0.022378503,44.72932602,4245.00688,108.4858445,0.245118883,3.335168494,9.024474056
0.011675216,43.20169515,4330.557461,117.5197423,0.269534361,3.717076212,10.33469332
0.033814229,46.06156708,4599.041746,113.5234155,0.261038462,3.002108229,10.24622949
0.012113036,46.59056252,4220.235668,108.0209709,0.260011414,2.869859369,8.750425654
0.028828238,45.67601054,4272.284459,115.1739341,0.249224814,3.098497366,9.869989142
0.018826042,43.26842957,4906.745749,111.9795887,0.292517568,3.700392607,9.632139346
0.022907348,43.21939018,4302.502306,109.7734759,0.268414563,3.712652454,9.372679839
0.042887195,43.87550142,4411.493125,117.038102,0.297781921,3.548624644,10.13744173
0.030341556,45.65197554,4738.721136,116.5547971,0.254219614,3.104506116,10.29929695
0.021007608,46.6539224,4637.893755,111.1956467,0.264293944,2.854019399,9.381292866
0.026396196,43.43525647,4581.875643,116.7547599,0.302552465,3.658685882,10.79674762
0.019866258,44.74571693,4355.405981,115.6721946,0.27261431,3.331070767,10.85804739
0.037592843,45.00222297,4566.075373,109.6712322,0.259191666,3.266944258,9.745577523
0.012417462,43.34876234,4911.520947,99.51162342,0.258546466,3.680309414,8.723357868
0.029260894,43.94724331,4159.58185,116.3521091,0.284100472,3.530689173,10.93208767
0.036568775,43.79036999,4723.549856,105.765933,0.302935594,3.569907501,9.67809896
0.034553838,44.2526959,4557.5281,115.9152068,0.285288074,3.454326026,10.94149955
0.035412934,44.93455408,4256.491697,97.87331504,0.253272464,3.28386148,8.28426519
0.016904365,45.09970802,4774.719356,122.5783071,0.257540898,3.242572995,11.05463234
0.034278925,43.56755675,4335.529607,110.5276291,0.256616542,3.625610813,9.247178259
0.01813891,45.86175325,4443.280401,105.5863819,0.279285671,3.052061687,8.394739618
0.012544057,43.19959149,4250.961282,118.4555457,0.273327609,3.717602126,10.65445588
0.02615244,46.66872824,4582.950799,125.8919505,0.248395223,2.85031794,11.11192151
0.017153643,45.35799929,4745.885536,120.8137126,0.299138341,3.178000178,11.75596397
0.036109125,46.11032533,4572.206077,107.2482883,0.252524245,2.989918667,9.382291389
0.024328762,44.57163749,4557.503672,102.6697513,0.296465652,3.374590629,8.457195564
0.031157485,46.2618103,4334.844905,102.5881794,0.249915805,2.952047424,8.221328817
0.043875489,45.95584343,4606.506393,118.8593457,0.267344545,3.028539142,10.68406618
0.044246145,46.35264522,4202.203631,111.356567,0.250873012,2.929338696,9.787739072
0.047719311,46.38634965,4820.917303,100.6736688,0.260433943,2.920912588,8.563553734
0.044682893,42.91212301,4518.681802,101.8723088,0.259881854,3.789469247,8.447818509
0.030935636,43.44615378,4732.323949,115.4263511,0.275758933,3.655961556,10.54189157
